neuron_id,layer,neuron_idx,category,prompt_id,split,is_control,orig_entropy,ablated_entropy,entropy_shift,frozen_norm_ablated_entropy,shift_under_frozen_norm,norm_pathway_share,orig_top1_prob,ablated_top1_prob,frozen_norm_top1_prob,orig_activation,mean_val,mean_source,precision
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0017,working,True,0.9245269298553467,0.9224844574928284,-0.0020424723625183105,0.9224590063095093,-0.0020679235458374023,-0.012460968278518692,0.8460911512374878,0.8464089035987854,0.8464187979698181,0.158203125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0018,working,True,1.500815749168396,1.5050301551818848,0.0042144060134887695,1.5014768838882446,0.0006611347198486328,0.8431250530365174,0.5903807878494263,0.589783251285553,0.5902820825576782,0.04736328125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0019,working,True,1.786738395690918,1.7862187623977661,-0.0005196332931518555,1.7864513397216797,-0.00028705596923828125,0.4475797201192934,0.34690847992897034,0.34693804383277893,0.34692540764808655,0.043212890625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0020,working,True,2.7288315296173096,2.725990056991577,-0.002841472625732422,2.7260842323303223,-0.0027472972869873047,0.03314314482295687,0.23794524371623993,0.23825803399085999,0.2382550835609436,0.2255859375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0021,working,True,0.5461134910583496,0.5413841009140015,-0.0047293901443481445,0.5413886308670044,-0.004724860191345215,0.0009578302623950797,0.8973000645637512,0.8981412649154663,0.898141086101532,0.103515625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0022,working,True,1.8165887594223022,1.8139532804489136,-0.002635478973388672,1.8076978921890259,-0.008890867233276367,-2.373529943911706,0.6204974055290222,0.6207890510559082,0.6217443943023682,0.2265625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0023,working,True,3.024054527282715,3.048213005065918,0.024158477783203125,3.0461325645446777,0.02207803726196289,0.08611637454602873,0.2230897694826126,0.22685931622982025,0.2270926535129547,0.2431640625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0024,working,True,0.18000616133213043,0.17429333925247192,-0.005712822079658508,0.18168237805366516,0.001676216721534729,1.2934130799387555,0.9677887558937073,0.9690274596214294,0.9675154089927673,-0.004058837890625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0025,working,True,0.21880903840065002,0.2348606288433075,0.01605159044265747,0.21882061660289764,1.1578202247619629e-05,0.9992786881593458,0.9521471858024597,0.946871280670166,0.9521459937095642,0.0517578125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0026,working,True,0.8707329034805298,0.8686755895614624,-0.002057313919067383,0.8667292594909668,-0.004003643989562988,-0.9460540039402017,0.8489955067634583,0.8492900133132935,0.8495538234710693,0.173828125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0027,working,True,1.7545483112335205,1.763820767402649,0.009272456169128418,1.7543466091156006,-0.00020170211791992188,1.021752825167453,0.3439275622367859,0.3407604694366455,0.34392645955085754,0.0224609375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0028,working,True,0.7507471442222595,0.7503961324691772,-0.0003510117530822754,0.7504047751426697,-0.00034236907958984375,0.024622176940057736,0.81087327003479,0.8109250068664551,0.8109245300292969,0.06494140625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0029,working,True,0.44895121455192566,0.4590766131877899,0.010125398635864258,0.4587085545063019,0.00975733995437622,0.036350043561185805,0.9249086380004883,0.9223799109458923,0.9224169254302979,0.040283203125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0030,working,True,2.433002471923828,2.434286594390869,0.0012841224670410156,2.4309983253479004,-0.0020041465759277344,2.5607129595246936,0.20897157490253448,0.20888207852840424,0.2090815305709839,0.07763671875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0031,working,True,1.3652442693710327,1.367551565170288,0.002307295799255371,1.3700053691864014,0.004761099815368652,-1.0634978041849652,0.7348982691764832,0.7343527674674988,0.7339021563529968,0.01190185546875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0032,working,True,1.9126193523406982,1.9072751998901367,-0.0053441524505615234,1.9148958921432495,0.0022765398025512695,1.4259870622351105,0.5751568675041199,0.577031135559082,0.5749034881591797,0.0361328125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0033,working,True,0.05830056220293045,0.05939250439405441,0.0010919421911239624,0.05923391878604889,0.0009333565831184387,0.1452326041567161,0.9919543862342834,0.9917945265769958,0.9918109178543091,-0.0166015625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0034,working,True,0.9390382766723633,0.9418935179710388,0.002855241298675537,0.9418923258781433,0.0028540492057800293,0.00041751038557084105,0.7535936832427979,0.7531489133834839,0.7531489729881287,0.07958984375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0035,working,True,2.7605104446411133,2.7622594833374023,0.0017490386962890625,2.7611947059631348,0.0006842613220214844,0.6087786259541985,0.31984275579452515,0.3203493654727936,0.3204926550388336,0.2177734375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0036,working,True,2.1295974254608154,2.0813684463500977,-0.04822897911071777,2.0827784538269043,-0.04681897163391113,0.029235689886151852,0.3496008515357971,0.3783120810985565,0.37821123003959656,0.1806640625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0037,working,True,0.7497819066047668,0.8211188316345215,0.07133692502975464,0.8263452053070068,0.07656329870223999,-0.07326323177380341,0.8793334364891052,0.8652114868164062,0.8641951084136963,0.01458740234375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0038,working,True,1.4698041677474976,1.4693589210510254,-0.00044524669647216797,1.4695478677749634,-0.0002562999725341797,0.4243641231593039,0.5344769954681396,0.5345171093940735,0.5345034003257751,0.06298828125,0.09080914088657924,pooled_controls,bf16
