neuron_id,layer,neuron_idx,kind,matched_to,w_norm,logit_var,nullfrac_k16,nullfrac_k64,nullfrac_k256,nullfrac_bottom10pct,w_norm_pctile_random,w_norm_pctile_matched,logit_var_pctile_random,logit_var_pctile_matched,nullfrac_bottom10pct_pctile_random,nullfrac_bottom10pct_pctile_matched,nullfrac_k16_pctile_random,nullfrac_k16_pctile_matched,nullfrac_k64_pctile_random,nullfrac_k64_pctile_matched,nullfrac_k256_pctile_random,nullfrac_k256_pctile_matched
L30_N13588,30,13588,random,,2.016422986984253,0.00018562324112281203,0.00530798127874732,0.01129611860960722,0.05743974447250366,0.2981686294078827,66.9,,34.300000000000004,,61.8,,78.7,,32.0,,66.8,
L31_N10133,31,10133,random,,1.4173787832260132,0.00013162243703845888,0.005843779072165489,0.018671004101634026,0.17506147921085358,0.6538304090499878,8.200000000000001,,1.4000000000000001,,96.5,,81.89999999999999,,78.8,,90.7,
L30_N9459,30,9459,random,,1.9817357063293457,0.00018336356151849031,0.006286886986345053,0.015708966180682182,0.05506051331758499,0.30022376775741577,53.1,,24.5,,64.7,,84.0,,70.1,,62.5,
L29_N11543,29,11543,random,,1.2063407897949219,0.0002022469270741567,0.0026666559278964996,0.007642163895070553,0.029501061886548996,0.2229742556810379,1.7999999999999998,,95.7,,0.6,,31.5,,2.4,,0.5,
L29_N750,29,750,random,,1.1157827377319336,0.00020302781194914132,0.002420152770355344,0.010645492933690548,0.04417520388960838,0.2672753632068634,0.5,,95.89999999999999,,7.3,,25.4,,21.8,,12.6,
L31_N3733,31,3733,random,,2.150007963180542,0.00018948037177324295,0.0020248128566890955,0.008879313245415688,0.05460864305496216,0.29920101165771484,86.3,,73.4,,63.5,,14.2,,7.5,,61.199999999999996,
L30_N1307,30,1307,random,,1.2835984230041504,0.0001567839499330148,0.021714165806770325,0.06180785596370697,0.21616949141025543,0.5544682741165161,3.6999999999999997,,6.2,,93.5,,96.3,,93.7,,93.0,
L29_N14196,29,14196,random,,1.9708459377288818,0.00018720852676779032,0.0029345666989684105,0.012526712380349636,0.050663840025663376,0.28199008107185364,48.699999999999996,,50.2,,30.599999999999998,,38.5,,45.6,,43.8,
L29_N6227,29,6227,random,,1.2930399179458618,0.00021753284090664238,0.02023802325129509,0.059128496795892715,0.17441992461681366,0.49863794445991516,4.3,,98.5,,90.60000000000001,,96.1,,93.5,,90.60000000000001,
L30_N7428,30,7428,random,,1.1708080768585205,0.00017826358089223504,0.029328161850571632,0.08999913185834885,0.20910051465034485,0.5251453518867493,1.2,,17.1,,91.5,,97.5,,95.7,,92.80000000000001,
L31_N13666,31,13666,random,,2.1101481914520264,0.0001818084274418652,0.003328834194689989,0.009752443991601467,0.05265618860721588,0.2896445095539093,83.8,,21.5,,47.4,,50.9,,13.4,,52.800000000000004,
L30_N2664,30,2664,random,,1.935632348060608,0.00018086993077304214,0.0031547981780022383,0.018386095762252808,0.0618213415145874,0.3145653307437897,36.199999999999996,,20.5,,72.8,,45.7,,78.0,,72.5,
L30_N5820,30,5820,random,,2.0484607219696045,0.00021419317636173218,0.005862473044544458,0.027711734175682068,0.09290824085474014,0.37610405683517456,76.1,,98.1,,81.39999999999999,,82.1,,86.9,,82.89999999999999,
L29_N10980,29,10980,random,,1.8525723218917847,0.00017383962403982878,0.0022697853855788708,0.01505275908857584,0.07858070731163025,0.38808995485305786,25.7,,14.099999999999998,,82.39999999999999,,21.3,,67.4,,79.5,
L30_N11498,30,11498,random,,1.995297908782959,0.00018613132124301046,0.002777010900899768,0.014666998758912086,0.05631190538406372,0.30398139357566833,59.3,,38.9,,67.80000000000001,,34.599999999999994,,64.8,,64.5,
L31_N10617,31,10617,random,,1.9510287046432495,0.0001935467153089121,0.003032207954674959,0.022346895188093185,0.06711439788341522,0.31658944487571716,39.5,,89.0,,73.4,,41.9,,83.3,,75.9,
L29_N9980,29,9980,random,,1.8593947887420654,0.00018837593961507082,0.0041076671332120895,0.014916682615876198,0.05641099810600281,0.29953888058662415,26.3,,62.7,,63.9,,66.3,,66.8,,65.0,
L31_N2803,31,2803,random,,2.1370928287506104,0.00018494647520128638,0.0027719123754650354,0.013458632864058018,0.0527736134827137,0.28694799542427063,85.6,,30.2,,41.8,,34.1,,55.300000000000004,,53.400000000000006,
L31_N11946,31,11946,random,,1.3948895931243896,0.00013912131544202566,0.08357245475053787,0.12521985173225403,0.2553503215312958,0.6176608204841614,7.6,,2.4,,95.3,,99.4,,97.6,,95.19999999999999,
L29_N2677,29,2677,random,,1.9935650825500488,0.00019469250401016325,0.004426927771419287,0.010437642224133015,0.04955311864614487,0.27791187167167664,58.4,,91.5,,21.4,,70.7,,19.400000000000002,,39.6,
L30_N6216,30,6216,random,,1.951351284980774,0.0001885051024146378,0.0020086851436644793,0.011862944811582565,0.048520561307668686,0.2880393862724304,39.6,,63.7,,44.1,,13.8,,38.3,,33.2,
L30_N10485,30,10485,random,,1.534096121788025,0.0001887444668682292,0.005362906958907843,0.018997609615325928,0.06757710129022598,0.345304012298584,12.8,,65.9,,78.2,,78.8,,79.80000000000001,,76.2,
L31_N9125,31,9125,random,,1.2953062057495117,0.00024474624660797417,0.018925989046692848,0.08851682394742966,0.2229316383600235,0.5400723218917847,4.6,,99.6,,92.5,,95.6,,95.39999999999999,,93.4,
L29_N11216,29,11216,random,,1.9785346984863281,0.00019372461247257888,0.003112624166533351,0.009831936098635197,0.04779314622282982,0.2837507724761963,52.0,,89.60000000000001,,34.599999999999994,,44.4,,14.799999999999999,,29.5,
L30_N13809,30,13809,random,,2.0526254177093506,0.00019413401605561376,0.0023807589896023273,0.011729161255061626,0.044246576726436615,0.2677096426486969,78.2,,90.7,,7.9,,23.799999999999997,,36.3,,12.9,
L29_N3752,29,3752,random,,1.8186107873916626,0.00016740342834964395,0.010215627029538155,0.08897298574447632,0.2282073199748993,0.5194820165634155,23.599999999999998,,10.4,,91.4,,91.3,,95.5,,93.7,
L29_N13189,29,13189,random,,1.9655965566635132,0.00019463592616375536,0.0020366099197417498,0.013222034089267254,0.044479284435510635,0.2796218991279602,45.5,,91.4,,24.8,,14.6,,52.7,,13.4,
L30_N6572,30,6572,random,,1.8639287948608398,0.00018857684335671365,0.00710509205237031,0.01690121740102768,0.06246013939380646,0.3099976181983948,26.900000000000002,,64.9,,70.8,,87.2,,74.0,,73.4,
L30_N1084,30,1084,random,,1.592776894569397,0.00017441734962631017,0.0034415810368955135,0.012079057283699512,0.05017968639731407,0.29702961444854736,14.799999999999999,,14.6,,60.199999999999996,,54.0,,40.9,,41.5,
L29_N9292,29,9292,random,,1.989647626876831,0.00019980309298262,0.003419356420636177,0.01205480843782425,0.04759029671549797,0.27506446838378906,57.199999999999996,,95.0,,17.1,,53.2,,40.6,,28.799999999999997,
L31_N5155,31,5155,random,,2.1338706016540527,0.00018826049927156419,0.0028725825250148773,0.014858425594866276,0.05527972802519798,0.2971765100955963,85.2,,61.5,,60.5,,36.9,,66.10000000000001,,62.9,
L29_N10738,29,10738,random,,1.9662894010543823,0.00018851424101740122,0.003462155582383275,0.014080842956900597,0.0442003570497036,0.27077728509902954,45.7,,64.0,,11.899999999999999,,54.50000000000001,,60.699999999999996,,12.8,
L30_N6482,30,6482,random,,2.003673791885376,0.0001877047907328233,0.0036085168831050396,0.011612160131335258,0.0475694015622139,0.2808668911457062,62.7,,55.1,,27.700000000000003,,57.3,,34.9,,28.599999999999998,
L31_N7517,31,7517,random,,1.6693189144134521,0.000145089827128686,0.15419960021972656,0.24290408194065094,0.3667367696762085,0.6497989296913147,18.0,,3.3000000000000003,,96.3,,99.7,,98.8,,97.39999999999999,
L29_N4339,29,4339,random,,1.8514437675476074,0.00019495171727612615,0.004574297461658716,0.015204984694719315,0.04938559979200363,0.28169897198677063,25.6,,91.9,,29.9,,72.8,,68.0,,38.1,
L29_N4040,29,4040,random,,1.8795326948165894,0.0001897337060654536,0.0037472923286259174,0.013794523663818836,0.05255967006087303,0.29351261258125305,28.299999999999997,,75.0,,54.7,,60.099999999999994,,58.4,,52.400000000000006,
L31_N9197,31,9197,random,,2.172518730163574,0.00018723266839515418,0.003042694414034486,0.011896438896656036,0.0519128181040287,0.2887662351131439,89.7,,50.4,,45.300000000000004,,42.4,,38.800000000000004,,49.5,
L31_N4304,31,4304,random,,2.1279406547546387,0.00018554792040959,0.0013427271042019129,0.0063255480490624905,0.044775381684303284,0.27834001183509827,84.6,,33.900000000000006,,22.6,,2.9000000000000004,,0.5,,14.399999999999999,
L31_N9577,31,9577,random,,2.0947773456573486,0.0001846186933107674,0.00268471147865057,0.012078383937478065,0.054387323558330536,0.3013039827346802,82.5,,28.499999999999996,,65.3,,31.6,,40.8,,60.6,
L30_N9560,30,9560,random,,2.0242183208465576,0.00015124671335797757,0.005376559216529131,0.03494042158126831,0.2922939956188202,0.5981760621070862,69.3,,4.3,,94.6,,79.0,,89.0,,95.8,
L30_N5930,30,5930,random,,1.9867411851882935,0.00018684611131902784,0.0032190042547881603,0.01188033726066351,0.04675864428281784,0.2749917209148407,56.00000000000001,,46.7,,16.7,,47.699999999999996,,38.5,,24.099999999999998,
L29_N2266,29,2266,random,,2.0253348350524902,0.0001861524215200916,0.003279825672507286,0.011995295062661171,0.05341138318181038,0.30355581641197205,69.5,,39.0,,67.60000000000001,,49.3,,39.900000000000006,,56.3,
L31_N8085,31,8085,random,,1.6228469610214233,0.0001504719548393041,0.006135696545243263,0.04530351236462593,0.21958975493907928,0.5547760128974915,15.7,,4.2,,93.60000000000001,,83.1,,91.3,,93.2,
