neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L30_N3519,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.00027308371306086136,0.8859978450401249,-0.000914450607679097,0.6224382300922449,-0.0019569748033304918,0.13020899093314894,-0.0632682825196194,"[0.13,1.78]",96,78,-0.0013785805218876892,0.48454133353618034,-0.0010620787385051988,0.5968063872255489,5,False,False,False
L30_N3519,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0020778138966609985,0.28032314563627064,-0.0038658819508774075,0.2179453912500635,0.0011132551118332383,0.35402507750671486,0.0738384610042364,"[2.04,2.49]",31,11,-0.007190556120662744,0.28793125882677295,-0.004728737463075819,0.1596806387225549,4,False,False,False
L30_N3794,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-2.2482375303907898e-05,0.9930927399308057,-0.00034118279391996643,0.8953042410818405,-0.0012525363509391584,0.11007387417195513,0.0628308612245916,"[0.56,3.45]",90,87,-0.002027231888752787,0.5427078259019142,8.034540012822923e-05,0.9740518962075848,5,False,False,False
L30_N3794,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.00014809975400566168,0.9408932499574676,-0.0004478656892374852,0.8141105328154605,-0.0009146627103269083,0.44093893165827125,0.11678588790888254,"[0.13,1.78]",96,78,-0.0016965149328685624,0.46534613201654307,-0.0008748343946549199,0.6846307385229541,5,False,False,False
L30_N3794,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0014179303155591066,0.5522412677307498,0.0038576742535205745,0.2694664309597812,-0.0015189899534836352,0.20891203761101718,-0.09411764705882351,"[2.04,2.49]",31,11,0.0001383883512614491,0.9865209717540406,0.0011597870166900953,0.7604790419161677,4,False,False,False
L30_N4012,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.001949135462443026,0.43249310308051514,-0.0019387458091058253,0.4442873449057355,4.083276242625993e-05,0.956544298705615,-0.02578651295228835,"[0.56,3.45]",90,87,-0.002115166301471511,0.5048887161645976,-0.001697892306746387,0.4810379241516966,5,False,False,False
L30_N4012,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,0.0030653469613753257,0.06930471357722756,0.002590560597972275,0.1365389375820082,-0.0014486949013758008,0.3030653100870414,0.0936315021876519,"[0.13,1.78]",96,78,0.0015282043231985517,0.35409160675818363,0.0024313878802798053,0.1497005988023952,5,False,False,False
L30_N4012,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,-0.000985974321762702,0.6669772312600492,-0.0012775058302000569,0.7088328527080148,0.00018150815974986463,0.8826411931718579,0.041704285019793036,"[2.04,2.49]",31,11,0.002981119491487667,0.514574017707366,-0.0031354900487568223,0.4031936127744511,4,False,False,False
L30_N889,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0005268275737762469,0.8275907534436721,-0.000600913771043558,0.8098707675785282,-0.00029116891525627785,0.6944117165981578,0.11621640391693867,"[0.56,3.45]",90,87,4.248829180253193e-05,0.9890776967712062,-0.0007908923239081656,0.7784431137724551,5,False,False,False
L30_N889,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.00019313776477550775,0.9260835190187559,-0.00013314986479375532,0.9484962163161245,-0.0009955871983158085,0.33131530738247184,0.09940968122786303,"[0.13,1.78]",96,78,0.0005220357292833261,0.838791022626868,-0.0010504268614655045,0.6427145708582834,5,False,False,False
L30_N889,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.00010327035561204811,0.9551993587653036,-0.0007716107138074936,0.8100329069462064,0.0005447028822425094,0.616360486968984,0.14017640113896795,"[2.04,2.49]",31,11,0.006419575459097177,0.38746879885700536,-0.0024846744735377807,0.3333333333333333,4,False,False,False
L31_N12106,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.00016683526337146184,0.9146727705733176,-0.00033316325567732505,0.8295381916010502,-0.0006536918195667746,0.18490365490527094,-0.06968539481908465,"[0.56,3.45]",90,87,-0.0006428816537747392,0.7474476092691472,-0.00026733922211795316,0.8702594810379242,5,False,False,False
L31_N12106,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0013716440298594459,0.16045264626349165,0.001585179432239394,0.1530355629733645,0.0006515512502798296,0.5344125877948396,0.13194666296270574,"[0.13,1.78]",96,78,0.0005816999010932712,0.48109441320613244,0.0017144587345995783,0.0658682634730539,5,False,False,False
