cell,pair,set,direction,condition,lp_264,lp_279,lp_304,lp_358,lp_430,lp_539,lp_912,lp_7566,lp_9987,lp_10035,lp_25420
circuit,36,baseline,,baseline_u,-5.143594741821289,-4.893594741821289,-7.581094741821289,-5.206094741821289,-7.206094741821289,-2.76859450340271,-6.893594741821289,-11.237344741821289,-5.206094741821289,-10.768594741821289,-5.831094741821289
circuit,36,baseline,,baseline_c,-6.18080472946167,-8.743305206298828,-9.930805206298828,-14.118305206298828,-7.05580472946167,-8.680805206298828,-13.212055206298828,-13.649555206298828,-14.555805206298828,-13.618305206298828,-11.618305206298828
circuit,36,circuit,control_to_uncertain,patched,-3.9024498462677,-4.902449607849121,-7.277449607849121,-7.402449607849121,-5.652449607849121,-7.214949607849121,-9.371199607849121,-9.277449607849121,-8.964949607849121,-10.308699607849121,-9.308699607849121
circuit,36,circuit,uncertain_to_control,patched,-7.076847076416016,-8.576847076416016,-10.014347076416016,-10.514347076416016,-8.639347076416016,-4.014347076416016,-10.264347076416016,-12.170597076416016,-5.951847076416016,-12.670597076416016,-4.889347076416016
circuit,36,random0,control_to_uncertain,patched,-5.104479789733887,-4.916979789733887,-8.010729789733887,-5.104479789733887,-6.979479789733887,-2.3544797897338867,-6.791979789733887,-11.229479789733887,-4.229479789733887,-10.635729789733887,-4.979479789733887
circuit,36,random1,control_to_uncertain,patched,-4.606865882873535,-5.669365882873535,-7.856865882873535,-4.731865882873535,-7.294365882873535,-1.606865644454956,-7.231865882873535,-12.278740882873535,-3.544365644454956,-11.356865882873535,-2.981865644454956
circuit,36,random2,control_to_uncertain,patched,-5.371033668518066,-4.808533668518066,-7.558533668518066,-6.058533668518066,-7.964783668518066,-2.5585334300994873,-6.871033668518066,-11.714783668518066,-5.246033668518066,-10.996033668518066,-4.933533668518066
circuit,36,random3,control_to_uncertain,patched,-5.002644062042236,-4.815144062042236,-7.690144062042236,-5.315144062042236,-6.752644062042236,-2.7526440620422363,-7.002644062042236,-10.877643585205078,-4.565144062042236,-10.471393585205078,-5.565144062042236
circuit,36,random4,control_to_uncertain,patched,-4.634050369262695,-4.946550369262695,-6.946550369262695,-4.759050369262695,-6.196550369262695,-2.384050130844116,-6.634050369262695,-10.790300369262695,-3.884050130844116,-10.321550369262695,-4.696550369262695
circuit,36,random5,control_to_uncertain,patched,-4.982175350189209,-4.857175350189209,-7.544675350189209,-5.982175350189209,-7.950925350189209,-3.044675350189209,-6.982175350189209,-12.107175827026367,-7.482175350189209,-11.607175827026367,-6.982175350189209
circuit,36,random6,control_to_uncertain,patched,-4.648146152496338,-4.648146152496338,-7.398146152496338,-5.210646152496338,-5.648146152496338,-2.523146152496338,-6.335646152496338,-10.64814567565918,-4.210646152496338,-9.83564567565918,-5.460646152496338
circuit,36,random7,control_to_uncertain,patched,-4.817761421203613,-4.880261421203613,-7.192761421203613,-5.192761421203613,-6.005261421203613,-2.942761182785034,-7.255261421203613,-10.286511421203613,-4.067761421203613,-10.505261421203613,-4.942761421203613
circuit,36,random8,control_to_uncertain,patched,-4.519867420196533,-4.894867420196533,-7.394867420196533,-5.394867420196533,-6.207367420196533,-3.082367420196533,-6.894867420196533,-10.863616943359375,-4.457367420196533,-10.551116943359375,-5.582367420196533
circuit,36,random9,control_to_uncertain,patched,-4.63824462890625,-4.88824462890625,-7.45074462890625,-5.26324462890625,-6.76324462890625,-2.13824462890625,-7.26324462890625,-11.07574462890625,-3.26324462890625,-10.45074462890625,-3.38824462890625
circuit,36,random10,control_to_uncertain,patched,-4.891787528991699,-4.516787528991699,-7.579287528991699,-5.329287528991699,-6.891787528991699,-2.7042877674102783,-6.891787528991699,-10.8917875289917,-4.954287528991699,-10.2667875289917,-4.766787528991699
circuit,36,random11,control_to_uncertain,patched,-5.354382038116455,-4.416882038116455,-8.166881561279297,-5.979382038116455,-8.041881561279297,-3.979382038116455,-7.166882038116455,-11.010631561279297,-8.041881561279297,-10.448131561279297,-8.791881561279297
circuit,36,random12,control_to_uncertain,patched,-4.38843297958374,-5.20093297958374,-7.51343297958374,-4.88843297958374,-6.26343297958374,-1.8884328603744507,-7.38843297958374,-11.513432502746582,-3.2009329795837402,-10.950932502746582,-2.5759329795837402
circuit,36,random13,control_to_uncertain,patched,-5.262092113494873,-4.949592113494873,-7.574592113494873,-5.137092113494873,-6.949592113494873,-2.637092113494873,-7.262092113494873,-11.074592590332031,-4.512092113494873,-10.793342590332031,-5.324592113494873
circuit,36,random14,control_to_uncertain,patched,-4.69389009475708,-4.88139009475708,-8.131389617919922,-4.06889009475708,-6.81889009475708,-1.94389009475708,-6.88139009475708,-12.068889617919922,-3.50639009475708,-11.037639617919922,-4.06889009475708
circuit,36,random15,control_to_uncertain,patched,-3.75026798248291,-5.50026798248291,-7.06276798248291,-4.18776798248291,-6.12526798248291,-1.8127681016921997,-7.75026798248291,-11.50026798248291,-3.00026798248291,-10.87526798248291,-2.62526798248291
circuit,36,random16,control_to_uncertain,patched,-4.340350151062012,-4.590350151062012,-7.402850151062012,-5.340350151062012,-6.652850151062012,-3.5278499126434326,-6.965350151062012,-10.371600151062012,-5.840350151062012,-10.059100151062012,-7.590350151062012
circuit,36,random17,control_to_uncertain,patched,-5.841915130615234,-5.466915130615234,-8.154415130615234,-6.154415130615234,-8.216915130615234,-3.7794153690338135,-7.216915130615234,-12.248165130615234,-7.466915130615234,-11.998165130615234,-8.216915130615234
circuit,36,random18,control_to_uncertain,patched,-4.8017683029174805,-4.7392683029174805,-7.7705183029174805,-4.9267683029174805,-7.5517683029174805,-2.8017680644989014,-6.4267683029174805,-11.33301830291748,-5.6767683029174805,-10.86426830291748,-5.8017683029174805
circuit,36,random19,control_to_uncertain,patched,-5.624505519866943,-5.312005519866943,-8.062005996704102,-6.499505519866943,-8.562005996704102,-4.562005519866943,-7.624505519866943,-11.749505996704102,-7.937005519866943,-11.905755996704102,-9.030755996704102
circuit,36,random20,control_to_uncertain,patched,-3.814117431640625,-5.876617431640625,-7.501617431640625,-4.814117431640625,-6.689117431640625,-1.439117431640625,-8.282867431640625,-11.845367431640625,-3.376617431640625,-11.251617431640625,-2.376617431640625
circuit,36,random21,control_to_uncertain,patched,-5.220456123352051,-4.782956123352051,-7.970456123352051,-5.407956123352051,-7.407956123352051,-3.157956123352051,-6.970456123352051,-11.15795612335205,-6.407956123352051,-10.84545612335205,-7.032956123352051
circuit,36,random22,control_to_uncertain,patched,-5.218768119812012,-5.031268119812012,-7.812518119812012,-5.156268119812012,-6.656268119812012,-2.4062681198120117,-7.406268119812012,-10.656268119812012,-4.156268119812012,-10.500018119812012,-4.218768119812012
circuit,36,random23,control_to_uncertain,patched,-5.040563106536865,-4.603063106536865,-7.665563106536865,-5.165563106536865,-7.290563106536865,-3.4155631065368652,-6.978063106536865,-11.259312629699707,-5.790563106536865,-11.446812629699707,-7.603063106536865
circuit,36,random24,control_to_uncertain,patched,-4.4076080322265625,-5.0326080322265625,-7.5326080322265625,-5.1576080322265625,-6.4076080322265625,-2.2201077938079834,-7.2826080322265625,-10.907608032226562,-3.8451077938079834,-10.032608032226562,-3.2201077938079834
circuit,36,random25,control_to_uncertain,patched,-5.176005840301514,-5.238505840301514,-7.676005840301514,-5.113505840301514,-6.301005840301514,-3.3010058403015137,-6.863505840301514,-10.519756317138672,-4.738505840301514,-10.644756317138672,-7.238505840301514
circuit,36,random26,control_to_uncertain,patched,-4.548398017883301,-4.860898017883301,-7.298398017883301,-4.798398017883301,-6.173398017883301,-2.11089825630188,-7.048398017883301,-10.8296480178833,-3.54839825630188,-10.0796480178833,-3.17339825630188
circuit,36,random27,control_to_uncertain,patched,-4.941336631774902,-4.878836631774902,-7.753836631774902,-5.316336631774902,-7.191336631774902,-2.7538366317749023,-6.816336631774902,-11.285086631774902,-5.378836631774902,-10.597586631774902,-5.441336631774902
circuit,36,random28,control_to_uncertain,patched,-5.192334175109863,-4.442334175109863,-7.629834175109863,-5.129834175109863,-7.192334175109863,-3.8173341751098633,-7.317334175109863,-10.786084175109863,-6.129834175109863,-10.848584175109863,-8.754834175109863
circuit,36,random29,control_to_uncertain,patched,-5.292599201202393,-4.917599201202393,-7.480099201202393,-5.542599201202393,-7.417599201202393,-3.2925992012023926,-7.042599201202393,-11.698848724365234,-5.855099201202393,-11.198848724365234,-6.417599201202393
circuit,37,baseline,,baseline_u,-4.495050430297852,-4.370050430297852,-7.557550430297852,-4.120050430297852,-5.370050430297852,-1.807550311088562,-7.120050430297852,-9.432550430297852,-3.7450504302978516,-10.057550430297852,-2.9950504302978516
circuit,37,baseline,,baseline_c,-8.395867347717285,-7.520866870880127,-12.395867347717285,-14.458367347717285,-7.770866870880127,-11.583367347717285,-12.395867347717285,-17.11461639404297,-18.42711639404297,-13.895867347717285,-18.23961639404297
circuit,37,circuit,control_to_uncertain,patched,-5.348418235778809,-4.535918235778809,-8.504668235778809,-5.848418235778809,-4.723418235778809,-7.785918235778809,-8.098418235778809,-10.098418235778809,-9.754668235778809,-10.223418235778809,-10.379668235778809
circuit,37,circuit,uncertain_to_control,patched,-4.7591633796691895,-6.3216633796691895,-7.5091633796691895,-6.5716633796691895,-6.5091633796691895,-2.1341636180877686,-9.384163856506348,-11.915413856506348,-6.8841633796691895,-9.852913856506348,-4.5091633796691895
circuit,37,random0,control_to_uncertain,patched,-5.10384464263916,-4.47884464263916,-8.22884464263916,-3.8538448810577393,-6.04134464263916,-2.8538448810577393,-7.72884464263916,-9.10384464263916,-4.72884464263916,-9.88509464263916,-4.41634464263916
circuit,37,random1,control_to_uncertain,patched,-4.224934101104736,-4.162434101104736,-7.287434101104736,-3.7874341011047363,-5.349934101104736,-1.6624339818954468,-7.099934101104736,-10.318683624267578,-3.9749341011047363,-10.537433624267578,-2.8499341011047363
circuit,37,random2,control_to_uncertain,patched,-4.554318904876709,-3.679318904876709,-7.241818904876709,-4.179318904876709,-5.491818904876709,-2.929318904876709,-6.929318904876709,-8.64806842803955,-5.429318904876709,-9.74181842803955,-5.054318904876709
circuit,37,random3,control_to_uncertain,patched,-4.935617923736572,-4.248117923736572,-7.623117923736572,-3.6231179237365723,-5.498117923736572,-1.9356180429458618,-6.748117923736572,-9.56061840057373,-3.6231179237365723,-10.06061840057373,-3.3106179237365723
circuit,37,random4,control_to_uncertain,patched,-5.57006311416626,-5.13256311416626,-7.69506311416626,-4.07006311416626,-5.63256311416626,-2.2575631141662598,-7.25756311416626,-8.663812637329102,-4.69506311416626,-9.820062637329102,-4.50756311416626
circuit,37,random5,control_to_uncertain,patched,-5.182182312011719,-4.869682312011719,-7.494682312011719,-4.369682312011719,-4.807182312011719,-2.1821823120117188,-7.057182312011719,-9.682182312011719,-4.057182312011719,-10.119682312011719,-3.6196823120117188
circuit,37,random6,control_to_uncertain,patched,-4.274953365325928,-3.2749533653259277,-7.556203365325928,-4.712453365325928,-5.024953365325928,-1.8374532461166382,-6.587453365325928,-9.21245288848877,-4.649953365325928,-9.49370288848877,-3.5249533653259277
circuit,37,random7,control_to_uncertain,patched,-3.235008955001831,-5.29750919342041,-8.32875919342041,-4.73500919342041,-5.42250919342041,-1.485008955001831,-8.20375919342041,-10.07875919342041,-4.04750919342041,-10.17250919342041,-2.422508955001831
circuit,37,random8,control_to_uncertain,patched,-4.990659713745117,-3.6781599521636963,-7.115659713745117,-3.4906599521636963,-4.553159713745117,-1.8031599521636963,-6.115659713745117,-8.990659713745117,-3.5531599521636963,-9.834409713745117,-3.0531599521636963
circuit,37,random9,control_to_uncertain,patched,-5.124056339263916,-3.186556339263916,-7.374056339263916,-3.686556339263916,-4.936556339263916,-1.3740564584732056,-6.186556339263916,-9.311556816101074,-3.686556339263916,-10.436556816101074,-3.999056339263916
circuit,37,random10,control_to_uncertain,patched,-4.951602935791016,-3.5766026973724365,-7.201602935791016,-3.7641026973724365,-5.139102935791016,-2.5141026973724365,-6.951602935791016,-10.076602935791016,-4.576602935791016,-10.639102935791016,-4.451602935791016
circuit,37,random11,control_to_uncertain,patched,-4.203964710235596,-4.953964710235596,-7.828964710235596,-4.328964710235596,-5.141464710235596,-1.8914648294448853,-7.828964710235596,-10.266465187072754,-4.016464710235596,-10.235215187072754,-3.0164647102355957
circuit,37,random12,control_to_uncertain,patched,-4.496931552886963,-3.746931552886963,-7.121931552886963,-4.621931552886963,-5.371931552886963,-1.6219316720962524,-6.059431552886963,-8.621932029724121,-3.684431552886963,-9.246932029724121,-2.996931552886963
circuit,37,random13,control_to_uncertain,patched,-5.210576057434082,-4.835576057434082,-7.960576057434082,-5.148076057434082,-5.898076057434082,-2.335576057434082,-7.398076057434082,-9.523076057434082,-4.148076057434082,-9.991826057434082,-3.710576057434082
circuit,37,random14,control_to_uncertain,patched,-5.544043064117432,-4.731543064117432,-7.825293064117432,-3.8565430641174316,-5.481543064117432,-1.9815431833267212,-6.794043064117432,-9.45029354095459,-3.6690430641174316,-10.20029354095459,-3.2315430641174316
circuit,37,random15,control_to_uncertain,patched,-4.325028419494629,-3.825028657913208,-7.075028419494629,-3.762528657913208,-5.012528419494629,-1.762528657913208,-5.887528419494629,-8.700028419494629,-4.137528419494629,-8.950028419494629,-3.325028657913208
circuit,37,random16,control_to_uncertain,patched,-4.160791873931885,-4.348291873931885,-7.035791873931885,-2.7232918739318848,-5.223291873931885,-1.5357919931411743,-7.660791873931885,-10.785792350769043,-3.6607918739318848,-10.035792350769043,-2.7857918739318848
circuit,37,random17,control_to_uncertain,patched,-4.5413923263549805,-4.5413923263549805,-7.2913923263549805,-4.4788923263549805,-4.8538923263549805,-1.66639244556427,-7.1663923263549805,-10.44764232635498,-3.7288923263549805,-10.41639232635498,-2.6663923263549805
circuit,37,random18,control_to_uncertain,patched,-4.372943878173828,-5.185443878173828,-7.810443878173828,-4.810443878173828,-5.685443878173828,-2.122943878173828,-7.810443878173828,-10.560443878173828,-3.810443878173828,-10.247943878173828,-2.747943878173828
circuit,37,random19,control_to_uncertain,patched,-5.070835590362549,-4.195835590362549,-7.258335590362549,-4.008335590362549,-4.883335590362549,-2.008335590362549,-6.570835590362549,-9.22708511352539,-3.758335590362549,-9.72708511352539,-3.695835590362549
circuit,37,random20,control_to_uncertain,patched,-5.035950660705566,-3.9734506607055664,-7.160950660705566,-3.0359506607055664,-5.285950660705566,-1.7234505414962769,-6.410950660705566,-9.192200660705566,-3.4109506607055664,-10.254700660705566,-3.2234506607055664
circuit,37,random21,control_to_uncertain,patched,-5.306478500366211,-3.493978261947632,-7.243978500366211,-2.931478261947632,-5.556478500366211,-2.493978261947632,-6.306478500366211,-9.056478500366211,-5.243978500366211,-9.962728500366211,-4.743978500366211
