pair,layer,direction,logodds_rec,entropy_rec
3,16,uncertain_to_control,1.2970757118992893,0.8241103464346969
3,17,uncertain_to_control,1.2513035488253956,0.8923565576423396
3,18,uncertain_to_control,1.278599745472499,0.7980557011333652
3,19,uncertain_to_control,1.296596564993431,0.9543092523395407
3,20,uncertain_to_control,1.118785131080291,1.0106325210650957
3,21,uncertain_to_control,1.148547116483974,0.9843993864474705
3,22,uncertain_to_control,1.0472606224759684,1.088835655092951
3,23,uncertain_to_control,0.9739765266033715,1.0180209478609812
3,24,uncertain_to_control,0.97072470712274,1.0075470173704029
3,25,uncertain_to_control,0.9711299412453395,1.0064043980534716
3,26,uncertain_to_control,0.9779699605415492,1.024821762414777
3,27,uncertain_to_control,0.9813264755075158,1.0157318733250893
3,28,uncertain_to_control,0.9803861025446405,1.0374424794503536
3,29,uncertain_to_control,0.9939653899533835,1.0370492994923663
3,30,uncertain_to_control,1.0021103728788445,1.0069626416706503
3,31,uncertain_to_control,1.0,1.0
4,0,control_to_uncertain,0.03677606588929756,-0.006379292710166406
4,1,control_to_uncertain,-0.009139775478580992,-0.015079472124403458
4,2,control_to_uncertain,-0.037921915283767774,0.015645822646602966
4,3,control_to_uncertain,-0.06192607550749608,0.008328084964082699
4,4,control_to_uncertain,-0.13953942607785996,-0.020992478359352282
4,5,control_to_uncertain,-0.3374525122452236,0.05812163246283804
4,6,control_to_uncertain,-0.20539955314024436,0.06247963142396951
4,7,control_to_uncertain,0.2865155814143873,0.26569197494132624
4,8,control_to_uncertain,0.38937982850704994,0.28982993965418946
4,9,control_to_uncertain,0.73027913074069,0.19605578684464564
4,10,control_to_uncertain,0.6857128281496105,0.16821892767172952
4,11,control_to_uncertain,0.8267497290974903,0.16206642682852515
4,12,control_to_uncertain,0.9382409491138823,0.07507140348693844
4,13,control_to_uncertain,1.2376064034215246,0.18890869730931373
4,14,control_to_uncertain,1.2576033842078456,0.574141137402257
4,15,control_to_uncertain,1.1530488613894594,0.9659257952590133
4,16,control_to_uncertain,1.1853561952960758,0.9859893482121581
4,17,control_to_uncertain,1.0957949720010276,0.9958638121729531
4,18,control_to_uncertain,1.0434531523830481,0.9806302519019509
4,19,control_to_uncertain,1.0385047875238456,0.9853567202384808
4,20,control_to_uncertain,1.0524498983267023,0.9868599728293157
4,21,control_to_uncertain,1.0268574246913875,0.9863743476288506
4,22,control_to_uncertain,1.017589406565889,0.9863046922668047
4,23,control_to_uncertain,1.0094978870209166,0.9957817012338017
4,24,control_to_uncertain,1.0201955283644102,0.9957009834018912
4,25,control_to_uncertain,1.0265495885682838,0.9978386465444858
4,26,control_to_uncertain,1.0189821969901156,0.990561076787412
4,27,control_to_uncertain,1.0103568707880053,1.0017658233464521
4,28,control_to_uncertain,1.0186732854569747,0.9923798232293711
4,29,control_to_uncertain,1.0186270428253819,0.9923564699585261
4,30,control_to_uncertain,1.0271874411465054,0.9920119979788261
4,31,control_to_uncertain,1.0,1.0
4,0,uncertain_to_control,-0.04234763086496708,0.010792521632558708
4,1,uncertain_to_control,-0.10267235361417756,0.005397990965594685
4,2,uncertain_to_control,-0.14524891239078036,0.0032517369950143538
4,3,uncertain_to_control,-0.45317362239638187,-0.008412555197755018
4,4,uncertain_to_control,-0.2504757681217009,-0.01647269920250153
4,5,uncertain_to_control,-0.28327873162914,-0.03591429343608014
