pair,arm,layer,group,pos,rank_unknown
24,uncertain,5,entity,36,64625
24,uncertain,5,entity,37,109803
24,uncertain,5,readout,47,490
24,uncertain,6,entity,35,38833
24,uncertain,6,entity,36,92190
24,uncertain,6,entity,37,114430
24,uncertain,6,readout,47,388
24,uncertain,7,entity,35,6489
24,uncertain,7,entity,36,65039
24,uncertain,7,entity,37,103062
24,uncertain,7,readout,47,868
24,uncertain,8,entity,35,519
24,uncertain,8,entity,36,56379
24,uncertain,8,entity,37,42941
24,uncertain,8,readout,47,777
24,uncertain,9,entity,35,468
24,uncertain,9,entity,36,46174
24,uncertain,9,entity,37,45537
24,uncertain,9,readout,47,240
24,uncertain,10,entity,35,305
24,uncertain,10,entity,36,24206
24,uncertain,10,entity,37,73266
24,uncertain,10,readout,47,254
24,uncertain,11,entity,35,635
24,uncertain,11,entity,36,13077
24,uncertain,11,entity,37,52877
24,uncertain,11,readout,47,358
24,uncertain,12,entity,35,450
24,uncertain,12,entity,36,25718
24,uncertain,12,entity,37,93551
24,uncertain,12,readout,47,548
24,uncertain,13,entity,35,2549
24,uncertain,13,entity,36,82649
24,uncertain,13,entity,37,127649
24,uncertain,13,readout,47,2772
24,uncertain,14,entity,35,4650
24,uncertain,14,entity,36,92191
24,uncertain,14,entity,37,126019
24,uncertain,14,readout,47,777
24,uncertain,15,entity,35,5722
24,uncertain,15,entity,36,125492
24,uncertain,15,entity,37,125693
24,uncertain,15,readout,47,760
24,uncertain,16,entity,35,14699
24,uncertain,16,entity,36,122325
24,uncertain,16,entity,37,127301
24,uncertain,16,readout,47,2313
24,uncertain,17,entity,35,10348
24,uncertain,17,entity,36,126862
24,uncertain,17,entity,37,128147
24,uncertain,17,readout,47,84
24,uncertain,18,entity,35,12163
24,uncertain,18,entity,36,124574
24,uncertain,18,entity,37,128038
24,uncertain,18,readout,47,293
24,uncertain,19,entity,35,15380
24,uncertain,19,entity,36,120800
24,uncertain,19,entity,37,127823
24,uncertain,19,readout,47,1
24,uncertain,20,entity,35,21443
24,uncertain,20,entity,36,121442
24,uncertain,20,entity,37,127561
24,uncertain,20,readout,47,14
24,uncertain,21,entity,35,20813
24,uncertain,21,entity,36,115852
24,uncertain,21,entity,37,125642
24,uncertain,21,readout,47,3
24,uncertain,22,entity,35,20507
24,uncertain,22,entity,36,122480
24,uncertain,22,entity,37,124888
24,uncertain,22,readout,47,5
24,uncertain,23,entity,35,13600
24,uncertain,23,entity,36,109571
24,uncertain,23,entity,37,100120
24,uncertain,23,readout,47,4
24,uncertain,24,entity,35,20386
24,uncertain,24,entity,36,110290
24,uncertain,24,entity,37,95543
24,uncertain,24,readout,47,22
24,uncertain,25,entity,35,13402
24,uncertain,25,entity,36,73867
24,uncertain,25,entity,37,75592
24,uncertain,25,readout,47,2
24,uncertain,26,entity,35,13634
24,uncertain,26,entity,36,105582
24,uncertain,26,entity,37,74816
24,uncertain,26,readout,47,2
24,uncertain,27,entity,35,6263
24,uncertain,27,entity,36,88802
24,uncertain,27,entity,37,45677
24,uncertain,27,readout,47,1
24,uncertain,28,entity,35,6135
24,uncertain,28,entity,36,67197
24,uncertain,28,entity,37,21987
24,uncertain,28,readout,47,3
24,uncertain,29,entity,35,7650
24,uncertain,29,entity,36,46744
24,uncertain,29,entity,37,40159
24,uncertain,29,readout,47,9
24,uncertain,30,entity,35,5627
24,uncertain,30,entity,36,53035
24,uncertain,30,entity,37,42545
24,uncertain,30,readout,47,17
24,control,0,entity,35,57646
24,control,0,entity,36,75309
24,control,0,entity,37,106047
24,control,0,entity,38,92225
24,control,0,entity,39,57343
24,control,0,entity,40,69166
24,control,0,readout,50,15556
24,control,1,entity,35,58378
24,control,1,entity,36,119924
24,control,1,entity,37,103217
24,control,1,entity,38,116369
24,control,1,entity,39,86757
24,control,1,entity,40,116064
24,control,1,readout,50,13943
24,control,2,entity,35,18942
24,control,2,entity,36,99756
24,control,2,entity,37,70952
24,control,2,entity,38,41150
24,control,2,entity,39,30032
24,control,2,entity,40,86419
24,control,2,readout,50,366
24,control,3,entity,35,42806
24,control,3,entity,36,104090
24,control,3,entity,37,99522
24,control,3,entity,38,101916
24,control,3,entity,39,96932
24,control,3,entity,40,114676
24,control,3,readout,50,1130
24,control,4,entity,35,16054
24,control,4,entity,36,108357
24,control,4,entity,37,92043
24,control,4,entity,38,84153
24,control,4,entity,39,74877
24,control,4,entity,40,94303
24,control,4,readout,50,553
24,control,5,entity,35,13089
24,control,5,entity,36,99238
24,control,5,entity,37,98458
24,control,5,entity,38,97629
24,control,5,entity,39,108277
24,control,5,entity,40,113997
24,control,5,readout,50,491
24,control,6,entity,35,37993
24,control,6,entity,36,118788
24,control,6,entity,37,111538
24,control,6,entity,38,123686
24,control,6,entity,39,121873
24,control,6,entity,40,123789
24,control,6,readout,50,384
24,control,7,entity,35,6561
24,control,7,entity,36,50013
24,control,7,entity,37,110008
24,control,7,entity,38,105296
24,control,7,entity,39,116389
24,control,7,entity,40,122491
24,control,7,readout,50,788
24,control,8,entity,35,533
24,control,8,entity,36,90753
24,control,8,entity,37,67872
24,control,8,entity,38,85447
24,control,8,entity,39,111907
24,control,8,entity,40,86522
24,control,8,readout,50,724
24,control,9,entity,35,479
24,control,9,entity,36,42113
24,control,9,entity,37,55596
24,control,9,entity,38,54869
24,control,9,entity,39,119304
24,control,9,entity,40,54528
24,control,9,readout,50,194
24,control,10,entity,35,302
24,control,10,entity,36,23164
24,control,10,entity,37,53910
24,control,10,entity,38,61528
24,control,10,entity,39,113485
24,control,10,entity,40,64078
24,control,10,readout,50,261
24,control,11,entity,35,612
24,control,11,entity,36,15814
24,control,11,entity,37,41048
24,control,11,entity,38,28950
24,control,11,entity,39,66504
24,control,11,entity,40,58609
24,control,11,readout,50,531
24,control,12,entity,35,427
24,control,12,entity,36,21259
24,control,12,entity,37,102698
24,control,12,entity,38,71024
24,control,12,entity,39,113685
24,control,12,entity,40,108577
24,control,12,readout,50,732
24,control,13,entity,35,2652
24,control,13,entity,36,31204
24,control,13,entity,37,120210
24,control,13,entity,38,112303
24,control,13,entity,39,125270
24,control,13,entity,40,119305
24,control,13,readout,50,4517
24,control,14,entity,35,4629
24,control,14,entity,36,25147
24,control,14,entity,37,86674
24,control,14,entity,38,64175
24,control,14,entity,39,124602
24,control,14,entity,40,124805
24,control,14,readout,50,971
24,control,15,entity,35,5723
24,control,15,entity,36,34753
24,control,15,entity,37,119009
24,control,15,entity,38,44082
24,control,15,entity,39,120470
24,control,15,entity,40,125494
24,control,15,readout,50,3268
24,control,16,entity,35,14482
24,control,16,entity,36,39295
24,control,16,entity,37,125856
24,control,16,entity,38,80080
24,control,16,entity,39,117915
24,control,16,entity,40,126623
24,control,16,readout,50,6147
24,control,17,entity,35,10158
24,control,17,entity,36,38601
24,control,17,entity,37,126719
24,control,17,entity,38,80981
24,control,17,entity,39,113214
24,control,17,entity,40,115138
24,control,17,readout,50,2696
24,control,18,entity,35,11854
24,control,18,entity,36,41911
24,control,18,entity,37,124989
24,control,18,entity,38,68171
24,control,18,entity,39,126534
24,control,18,entity,40,126464
24,control,18,readout,50,1804
24,control,19,entity,35,15056
24,control,19,entity,36,15956
24,control,19,entity,37,83514
24,control,19,entity,38,37211
24,control,19,entity,39,121106
24,control,19,entity,40,90243
24,control,19,readout,50,2051
24,control,20,entity,35,21168
24,control,20,entity,36,24346
24,control,20,entity,37,99562
24,control,20,entity,38,57455
24,control,20,entity,39,123444
24,control,20,entity,40,86440
24,control,20,readout,50,2699
24,control,21,entity,35,20735
24,control,21,entity,36,12775
24,control,21,entity,37,72090
24,control,21,entity,38,58296
24,control,21,entity,39,126267
24,control,21,entity,40,43435
24,control,21,readout,50,1296
24,control,22,entity,35,20421
24,control,22,entity,36,12393
24,control,22,entity,37,98467
24,control,22,entity,38,49189
24,control,22,entity,39,120172
24,control,22,entity,40,59959
24,control,22,readout,50,1690
24,control,23,entity,35,13386
24,control,23,entity,36,7197
24,control,23,entity,37,61938
24,control,23,entity,38,37556
24,control,23,entity,39,92492
24,control,23,entity,40,28069
24,control,23,readout,50,1143
24,control,24,entity,35,20051
24,control,24,entity,36,14302
24,control,24,entity,37,85731
24,control,24,entity,38,48110
24,control,24,entity,39,120963
24,control,24,entity,40,47692
24,control,24,readout,50,1837
24,control,25,entity,35,13327
24,control,25,entity,36,16828
24,control,25,entity,37,86985
24,control,25,entity,38,28782
24,control,25,entity,39,106127
24,control,25,entity,40,26701
24,control,25,readout,50,1091
24,control,26,entity,35,13410
24,control,26,entity,36,30668
24,control,26,entity,37,96702
24,control,26,entity,38,63550
24,control,26,entity,39,104896
24,control,26,entity,40,46773
24,control,26,readout,50,1102
24,control,27,entity,35,6295
24,control,27,entity,36,17218
24,control,27,entity,37,67300
24,control,27,entity,38,58983
24,control,27,entity,39,96154
24,control,27,entity,40,57727
24,control,27,readout,50,285
24,control,28,entity,35,6161
24,control,28,entity,36,12252
24,control,28,entity,37,42089
24,control,28,entity,38,37442
24,control,28,entity,39,47778
24,control,28,entity,40,33183
24,control,28,readout,50,102
24,control,29,entity,35,7573
24,control,29,entity,36,16045
24,control,29,entity,37,37332
24,control,29,entity,38,24417
24,control,29,entity,39,56180
24,control,29,entity,40,29813
24,control,29,readout,50,137
24,control,30,entity,35,5572
24,control,30,entity,36,16035
24,control,30,entity,37,48673
24,control,30,entity,38,18426
24,control,30,entity,39,42312
24,control,30,entity,40,8437
24,control,30,readout,50,139
25,uncertain,0,entity,35,57701
25,uncertain,0,entity,36,75094
25,uncertain,0,entity,37,17209
25,uncertain,0,readout,47,16096
25,uncertain,1,entity,35,58508
25,uncertain,1,entity,36,119867
25,uncertain,1,entity,37,66226
25,uncertain,1,readout,47,16122
25,uncertain,2,entity,35,19367
25,uncertain,2,entity,36,99837
25,uncertain,2,entity,37,9565
25,uncertain,2,readout,47,358
25,uncertain,3,entity,35,42882
25,uncertain,3,entity,36,104112
25,uncertain,3,entity,37,52875
25,uncertain,3,readout,47,1141
25,uncertain,4,entity,35,16305
25,uncertain,4,entity,36,108466
25,uncertain,4,entity,37,29408
25,uncertain,4,readout,47,561
25,uncertain,5,entity,35,13383
25,uncertain,5,entity,36,99724
25,uncertain,5,entity,37,32667
25,uncertain,5,readout,47,475
25,uncertain,6,entity,35,38833
25,uncertain,6,entity,36,119063
25,uncertain,6,entity,37,105709
25,uncertain,6,readout,47,388
25,uncertain,7,entity,35,6489
25,uncertain,7,entity,36,53103
25,uncertain,7,entity,37,120338
25,uncertain,7,readout,47,850
25,uncertain,8,entity,35,519
25,uncertain,8,entity,36,92668
25,uncertain,8,entity,37,41555
25,uncertain,8,readout,47,751
25,uncertain,9,entity,35,468
25,uncertain,9,entity,36,44130
25,uncertain,9,entity,37,25726
25,uncertain,9,readout,47,190
25,uncertain,10,entity,35,305
25,uncertain,10,entity,36,23832
25,uncertain,10,entity,37,25995
25,uncertain,10,readout,47,226
25,uncertain,11,entity,35,635
25,uncertain,11,entity,36,16326
25,uncertain,11,entity,37,12748
25,uncertain,11,readout,47,352
25,uncertain,12,entity,35,450
25,uncertain,12,entity,36,21923
25,uncertain,12,entity,37,50181
25,uncertain,12,readout,47,436
25,uncertain,13,entity,35,2549
25,uncertain,13,entity,36,31762
25,uncertain,13,entity,37,92330
25,uncertain,13,readout,47,876
25,uncertain,14,entity,35,4650
25,uncertain,14,entity,36,25545
25,uncertain,14,entity,37,48179
25,uncertain,14,readout,47,96
25,uncertain,15,entity,35,5722
25,uncertain,15,entity,36,35505
25,uncertain,15,entity,37,57363
25,uncertain,15,readout,47,117
25,uncertain,16,entity,35,14699
25,uncertain,16,entity,36,39363
25,uncertain,16,entity,37,59594
25,uncertain,16,readout,47,1449
25,uncertain,17,entity,35,10348
25,uncertain,17,entity,36,39300
25,uncertain,17,entity,37,84502
25,uncertain,17,readout,47,11
25,uncertain,18,entity,35,12163
25,uncertain,18,entity,36,42593
25,uncertain,18,entity,37,122359
25,uncertain,18,readout,47,57
25,uncertain,19,entity,35,15380
25,uncertain,19,entity,36,16040
25,uncertain,19,entity,37,95232
25,uncertain,19,readout,47,19
25,uncertain,20,entity,35,21443
25,uncertain,20,entity,36,24637
25,uncertain,20,entity,37,96371
25,uncertain,20,readout,47,37
25,uncertain,21,entity,35,20813
25,uncertain,21,entity,36,12735
25,uncertain,21,entity,37,57072
25,uncertain,21,readout,47,3
25,uncertain,22,entity,35,20507
25,uncertain,22,entity,36,12199
25,uncertain,22,entity,37,47002
25,uncertain,22,readout,47,5
25,uncertain,23,entity,35,13600
25,uncertain,23,entity,36,7212
25,uncertain,23,entity,37,28841
25,uncertain,23,readout,47,5
25,uncertain,24,entity,35,20386
25,uncertain,24,entity,36,14136
25,uncertain,24,entity,37,74267
25,uncertain,24,readout,47,3
25,uncertain,25,entity,35,13402
25,uncertain,25,entity,36,16755
25,uncertain,25,entity,37,45305
25,uncertain,25,readout,47,1
25,uncertain,26,entity,35,13634
25,uncertain,26,entity,36,30984
25,uncertain,26,entity,37,79323
25,uncertain,26,readout,47,1
25,uncertain,27,entity,35,6263
25,uncertain,27,entity,36,17187
25,uncertain,27,entity,37,47586
25,uncertain,27,readout,47,1
25,uncertain,28,entity,35,6135
25,uncertain,28,entity,36,12237
25,uncertain,28,entity,37,34337
25,uncertain,28,readout,47,1
25,uncertain,29,entity,35,7650
25,uncertain,29,entity,36,16282
25,uncertain,29,entity,37,24491
25,uncertain,29,readout,47,4
25,uncertain,30,entity,35,5627
25,uncertain,30,entity,36,16360
25,uncertain,30,entity,37,25469
25,uncertain,30,readout,47,16
25,control,0,entity,35,57646
25,control,0,entity,36,68576
25,control,0,entity,37,31092
25,control,0,entity,38,97267
25,control,0,entity,39,67901
25,control,0,entity,40,13184
25,control,0,readout,50,15756
25,control,1,entity,35,58378
25,control,1,entity,36,116977
25,control,1,entity,37,59318
25,control,1,entity,38,110262
25,control,1,entity,39,114322
25,control,1,entity,40,73466
25,control,1,readout,50,14190
25,control,2,entity,35,18942
25,control,2,entity,36,87076
25,control,2,entity,37,3328
25,control,2,entity,38,50318
25,control,2,entity,39,87946
25,control,2,entity,40,22389
25,control,2,readout,50,361
25,control,3,entity,35,42806
25,control,3,entity,36,107175
25,control,3,entity,37,74842
25,control,3,entity,38,78548
25,control,3,entity,39,112383
25,control,3,entity,40,95040
25,control,3,readout,50,1264
25,control,4,entity,35,16054
25,control,4,entity,36,116138
25,control,4,entity,37,28336
25,control,4,entity,38,85581
25,control,4,entity,39,100877
25,control,4,entity,40,99467
25,control,4,readout,50,573
25,control,5,entity,35,13089
25,control,5,entity,36,118636
25,control,5,entity,37,39109
25,control,5,entity,38,106628
25,control,5,entity,39,106346
25,control,5,entity,40,109211
25,control,5,readout,50,498
25,control,6,entity,35,37993
25,control,6,entity,36,126339
25,control,6,entity,37,100749
25,control,6,entity,38,124279
25,control,6,entity,39,121359
25,control,6,entity,40,84085
25,control,6,readout,50,380
25,control,7,entity,35,6561
25,control,7,entity,36,125663
25,control,7,entity,37,88078
25,control,7,entity,38,123560
25,control,7,entity,39,101960
25,control,7,entity,40,27760
25,control,7,readout,50,845
25,control,8,entity,35,533
25,control,8,entity,36,117530
25,control,8,entity,37,21495
25,control,8,entity,38,109314
25,control,8,entity,39,58948
25,control,8,entity,40,12036
25,control,8,readout,50,658
25,control,9,entity,35,479
25,control,9,entity,36,93676
25,control,9,entity,37,35730
25,control,9,entity,38,106311
25,control,9,entity,39,88074
25,control,9,entity,40,61124
25,control,9,readout,50,188
25,control,10,entity,35,302
25,control,10,entity,36,56522
25,control,10,entity,37,17771
25,control,10,entity,38,116448
25,control,10,entity,39,46000
25,control,10,entity,40,46150
25,control,10,readout,50,242
25,control,11,entity,35,612
25,control,11,entity,36,28490
25,control,11,entity,37,13653
25,control,11,entity,38,79017
25,control,11,entity,39,50760
25,control,11,entity,40,13763
25,control,11,readout,50,424
25,control,12,entity,35,427
25,control,12,entity,36,98643
25,control,12,entity,37,86445
25,control,12,entity,38,125313
25,control,12,entity,39,102063
25,control,12,entity,40,22402
25,control,12,readout,50,510
25,control,13,entity,35,2652
25,control,13,entity,36,124330
25,control,13,entity,37,120027
25,control,13,entity,38,126826
25,control,13,entity,39,127113
25,control,13,entity,40,85545
25,control,13,readout,50,4400
25,control,14,entity,35,4629
25,control,14,entity,36,119387
25,control,14,entity,37,122929
25,control,14,entity,38,123500
25,control,14,entity,39,126823
25,control,14,entity,40,105689
25,control,14,readout,50,4506
25,control,15,entity,35,5723
25,control,15,entity,36,126431
25,control,15,entity,37,122369
25,control,15,entity,38,122297
25,control,15,entity,39,127934
25,control,15,entity,40,84985
25,control,15,readout,50,5415
25,control,16,entity,35,14482
25,control,16,entity,36,126949
25,control,16,entity,37,121197
25,control,16,entity,38,112538
