pair,layer,positions,rec
10,31,last,-0.006606139368169075
10,31,all,-0.006606139368169075
11,0,last,-0.0018566715741649147
11,0,all,-0.03896016285449137
11,1,last,-0.010989738890268693
11,1,all,-0.28278058497008546
11,2,last,-0.018557198883883134
11,2,all,-0.631325436362667
11,3,last,-0.0007848038857751359
11,3,all,-0.27034133600007476
11,4,last,-0.01042298053330955
11,4,all,-0.31753139110268125
11,5,last,-0.008557381641240234
11,5,all,-0.14758860931504986
11,6,last,0.0008711293655110927
11,6,all,0.05201308071044943
11,7,last,-0.007796496229850475
11,7,all,0.21760185796013987
11,8,last,-0.03751309515417604
11,8,all,0.08108994466494639
11,9,last,0.011463771048994384
11,9,all,0.0195531843700855
11,10,last,0.028760617928732548
11,10,all,0.023879775304461545
11,11,last,0.053512912228378985
11,11,all,0.1706594095994102
11,12,last,-0.03928685215780432
11,12,all,0.09721276502027554
11,13,last,-0.1388937385560838
11,13,all,0.08919620198208354
11,14,last,-0.3001032452737642
11,14,all,-0.3079863196432913
11,15,last,0.08321717292560082
11,15,all,-0.13863168808759754
11,16,last,0.01908370009029224
11,16,all,0.14741882183490576
11,17,last,0.006880393394896454
11,17,all,0.28622471895160945
11,18,last,0.6153291144176437
11,18,all,0.6749852425539642
11,19,last,0.5766072941072038
11,19,all,0.6009501529729611
11,20,last,0.21744453503706984
11,20,all,0.2055737288236229
11,21,last,0.06848827746306174
11,21,all,-0.11119315540851869
11,22,last,-0.006975898852477503
11,22,all,-0.01788659729130015
11,23,last,0.2885677188016137
11,23,all,0.4019839869182789
11,24,last,0.3309612775901497
11,24,all,0.47908864211873214
11,25,last,0.24179724764051408
11,25,all,0.31879401704629245
11,26,last,0.1118292268092073
11,26,all,0.18672302330863752
11,27,last,0.2952712502380267
11,27,all,0.34756549935247466
11,28,last,-0.1371372045384126
11,28,all,0.013654501174742394
11,29,last,-0.218910931222848
11,29,all,-0.392821611049055
11,30,last,0.5434767540642668
11,30,all,0.622154975375341
11,31,last,0.5815238881130825
11,31,all,0.5815238881130825
12,0,last,0.016405986101695705
12,0,all,-0.9625871750131816
12,1,last,0.005465361788437959
12,1,all,0.32943252085172736
12,2,last,0.011792902996855837
12,2,all,-0.6686819130241664
12,3,last,0.010381329773727407
12,3,all,0.6779239980648913
12,4,last,-0.003444524426863843
12,4,all,-0.19964885388299117
12,5,last,-0.006902055703484205
12,5,all,0.3447692662506028
12,6,last,-0.005052481668107127
12,6,all,0.08023401458164924
12,7,last,0.021090665119822206
12,7,all,0.2951728668572267
12,8,last,0.016455334477936113
12,8,all,0.5978457550689829
12,9,last,0.009781811065994815
12,9,all,0.1265241115933352
12,10,last,0.04940890662479626
12,10,all,-0.03404238136394097
12,11,last,-0.0025682510174462624
12,11,all,-0.10705825437981399
12,12,last,-0.35423173003526215
12,12,all,-0.4509896465475938
12,13,last,0.10401403031411348
12,13,all,-0.292664136737323
12,14,last,0.08652016682934935
12,14,all,0.11130174881948278
12,15,last,-0.10198208859722484
12,15,all,-0.0853003961071081
12,16,last,0.22112296869891898
12,16,all,-0.0016663133462702956
12,17,last,-0.14870432363216474
12,17,all,-0.2831962372542579
12,18,last,-0.04975418995281037
12,18,all,-0.4011085718634273
12,19,last,0.06042846504418835
12,19,all,0.05546536178843796
12,20,last,0.06340155911360842
12,20,all,-0.02880947333518147
12,21,last,0.3192473421376117
12,21,all,0.6534126479383561
12,22,last,0.07356565508319336
12,22,all,0.009231834866588549
12,23,last,0.1453850920535525
12,23,all,-0.07201353022986015
12,24,last,-0.035373739209168004
12,24,all,0.06218120599510942
12,25,last,0.35230260067107577
12,25,all,0.38358667570545657
12,26,last,-0.35455212562986155
12,26,all,-0.3819989082011488
12,27,last,0.0847533707154078
12,27,all,0.04529757730922058
12,28,last,0.09866794327926366
12,28,all,0.19164121595020278
12,29,last,-0.015753469334507445
12,29,all,0.009574439171816992
12,30,last,-0.05828722696292776
12,30,all,0.011424052033611253
12,31,last,0.2583044658921573
12,31,all,0.2583044658921573
13,0,last,-0.008732816847272682
13,0,all,0.6261018152093685
13,1,last,0.002418967018225352
13,1,all,0.05672039235049746
13,2,last,-0.0017336868816798792
13,2,all,0.3143869839892324
13,3,last,-0.009463789476879411
13,3,all,0.7275927794920507
13,4,last,0.007434200798878539
13,4,all,0.1632979178971328
13,5,last,0.0043520222601813145
