layer,head,group,mean_score,mean_abs,n
2,25,entity,-0.0006498854732171821,0.0020791380562741324,80
2,26,entity,7.406027161778183e-05,0.00782766281754448,80
2,27,entity,-0.0026998307461326477,0.021420341687189648,80
2,28,entity,0.008424097118222562,0.02068300023802294,80
2,29,entity,-0.010191521734213893,0.020265824882972083,80
2,30,entity,0.006289675245716353,0.03278947128528671,80
2,31,entity,0.008632050402957248,0.07456380601870478,80
2,0,last,3.941100321753765e-05,0.0003790674239098735,80
2,1,last,-0.00023678695961280028,0.0007926929467430455,80
2,2,last,0.00010583389375824481,0.0037483608786715193,80
2,3,last,-1.181086918222718e-06,0.0005701361067622201,80
2,4,last,-0.0022302481767837888,0.0048248475315631366,80
2,5,last,4.8448434245074165e-05,0.00319972770739696,80
2,6,last,0.00019782001036219298,0.0032144731958396733,80
2,7,last,0.00012945051930728367,0.003067824299068889,80
2,8,last,-5.721265715692425e-05,0.0003232224504245096,80
2,9,last,-7.156365645641927e-05,0.00045004510939179455,80
2,10,last,-0.00023498147165810224,0.0014766778174816863,80
2,11,last,5.4633842410112265e-05,0.0003187791802702122,80
2,12,last,-0.0004961715687386459,0.0009176938059681561,80
2,13,last,-9.21372866287129e-06,0.00045439127388817723,80
2,14,last,-5.938461999903666e-05,0.0003718591548022232,80
2,15,last,3.8679441968270115e-05,0.0006026011962603662,80
2,16,last,-0.0003027765975275543,0.0030192623868060763,80
2,17,last,7.925508143671322e-05,0.0004925190110952826,80
2,18,last,-0.004601545195328072,0.02278994046500884,80
2,19,last,-0.0007889375774539076,0.00995373914920492,80
2,20,last,0.00026948676054416865,0.0009042671727456763,80
2,21,last,-4.6168455583028845e-06,1.8837943912330957e-05,80
2,22,last,-0.00012237305286362244,0.0006096390809489094,80
2,23,last,-3.655177320069924e-05,7.569091562800167e-05,80
2,24,last,0.0001491940565756522,0.0014536671238602138,80
2,25,last,-6.196699519023241e-05,0.0004127233828057797,80
2,26,last,-0.00045711309066973624,0.0017988096886256244,80
2,27,last,0.0002833740722053335,0.0008624996729849954,80
2,28,last,-2.4469944764859975e-05,0.0016082595568150282,80
2,29,last,-0.00021375028081820345,0.0010197675524977966,80
2,30,last,0.00015636311800335534,0.001038911396608455,80
2,31,last,2.1931612354819664e-05,0.0003039973136765184,80
2,0,suffix,-0.0006077654098589847,0.0044079936294110665,80
2,1,suffix,0.0006253518343783071,0.002675932580177687,80
2,2,suffix,-0.0013968908328024555,0.007122575565335865,80
2,3,suffix,-6.473578378063394e-06,0.0033762027408556607,80
2,4,suffix,0.005179565258004004,0.01654521003438276,80
2,5,suffix,0.0014188979934260716,0.027653920162265422,80
2,6,suffix,-0.004734642456969596,0.014847330777047318,80
2,7,suffix,-0.0032059860954177567,0.0348972776249866,80
