neuron_id,layer,neuron,score_last,score_all,abs_all
L22_N10649,22,10649,-0.06590859591960907,-0.0778348371386528,0.0778348371386528
L22_N13369,22,13369,0.08964290469884872,0.07771283388137817,0.07771283388137817
L16_N5362,16,5362,0.0011273095151409507,-0.07759828865528107,0.07759828865528107
L19_N1756,19,1756,-0.03779906779527664,-0.07739956676959991,0.07739956676959991
L17_N11005,17,11005,-0.0036902688443660736,-0.07699061930179596,0.07699061930179596
L19_N14355,19,14355,-0.03623649850487709,-0.07684393972158432,0.07684393972158432
L17_N1803,17,1803,0.002052966970950365,0.07650300860404968,0.07650300860404968
L19_N1150,19,1150,-0.043195877224206924,-0.07626155763864517,0.07626155763864517
L19_N9494,19,9494,0.07532092183828354,0.07600346952676773,0.07600346952676773
L19_N7105,19,7105,0.02736210823059082,0.07585836946964264,0.07585836946964264
L20_N1910,20,1910,0.0353047139942646,0.07552903145551682,0.07552903145551682
L15_N17122,15,17122,0.0003669493889901787,-0.07541517168283463,0.07541517168283463
L16_N452,16,452,0.00016606567078270018,-0.07535529881715775,0.07535529881715775
L22_N12312,22,12312,-0.06135011836886406,-0.07530815899372101,0.07530815899372101
L20_N15529,20,15529,0.05623534321784973,0.07527609169483185,0.07527609169483185
L18_N4632,18,4632,0.028384964913129807,0.07519687712192535,0.07519687712192535
L21_N2547,21,2547,-0.049042124301195145,-0.07495354115962982,0.07495354115962982
L19_N17428,19,17428,-0.10230348259210587,-0.07443144917488098,0.07443144917488098
L22_N4739,22,4739,0.147291898727417,0.07428990304470062,0.07428990304470062
L21_N3176,21,3176,0.05012885481119156,0.07391249388456345,0.07391249388456345
L21_N11787,21,11787,0.07410553097724915,0.07368502765893936,0.07368502765893936
L19_N18174,19,18174,0.017666874453425407,0.0736568346619606,0.0736568346619606
L18_N8529,18,8529,0.005741484463214874,0.07362295687198639,0.07362295687198639
L20_N3644,20,3644,-0.027558332309126854,-0.07348905503749847,0.07348905503749847
L20_N4387,20,4387,-0.005685966461896896,-0.0732845589518547,0.0732845589518547
L16_N16502,16,16502,-0.0006462790188379586,-0.07323110103607178,0.07323110103607178
L19_N18038,19,18038,-0.02368439920246601,-0.0731481984257698,0.0731481984257698
L21_N8767,21,8767,0.07522272318601608,0.07313943654298782,0.07313943654298782
L18_N10420,18,10420,0.0013982215896248817,0.07311629503965378,0.07311629503965378
L19_N4803,19,4803,-0.025599073618650436,-0.07275225222110748,0.07275225222110748
L21_N14178,21,14178,0.0736003965139389,0.07271191477775574,0.07271191477775574
L22_N7119,22,7119,-0.059720683842897415,-0.0725846216082573,0.0725846216082573
L20_N14140,20,14140,0.07021753489971161,0.07210571318864822,0.07210571318864822
L21_N18112,21,18112,0.0014136728132143617,-0.07195290178060532,0.07195290178060532
L20_N10489,20,10489,0.0147316362708807,0.07191236317157745,0.07191236317157745
L17_N18612,17,18612,-0.0004535111947916448,-0.07184107601642609,0.07184107601642609
L20_N10827,20,10827,-0.025526732206344604,-0.07173512876033783,0.07173512876033783
L19_N9804,19,9804,0.06541720777750015,0.0717284083366394,0.0717284083366394
L21_N10551,21,10551,0.05408588796854019,0.07165174931287766,0.07165174931287766
L19_N12944,19,12944,0.07170931994915009,0.07164014875888824,0.07164014875888824
L18_N2055,18,2055,-0.049442507326602936,-0.07162440568208694,0.07162440568208694
L21_N16563,21,16563,0.005479015409946442,-0.07160364091396332,0.07160364091396332
L20_N16385,20,16385,-0.07195046544075012,-0.07158204913139343,0.07158204913139343
L17_N6512,17,6512,-0.005783426575362682,-0.07155850529670715,0.07155850529670715
L16_N11434,16,11434,-0.0013870365219190717,0.07135415822267532,0.07135415822267532
L20_N18088,20,18088,0.01786484755575657,0.07132555544376373,0.07132555544376373
L13_N8952,13,8952,0.024439504370093346,0.07130521535873413,0.07130521535873413
L20_N8105,20,8105,0.05552554130554199,0.07127087563276291,0.07127087563276291
L22_N2810,22,2810,0.07019495964050293,0.0712016224861145,0.0712016224861145
L12_N14243,12,14243,0.0012177495518699288,-0.07114110141992569,0.07114110141992569
L18_N6299,18,6299,0.04942089691758156,0.07109623402357101,0.07109623402357101
L17_N5247,17,5247,-0.014682555571198463,-0.07106635719537735,0.07106635719537735
L16_N16773,16,16773,0.03919835016131401,0.07101059705018997,0.07101059705018997
L19_N15522,19,15522,0.054387111216783524,0.07096116989850998,0.07096116989850998
L21_N16068,21,16068,0.032280147075653076,0.07092578709125519,0.07092578709125519
L18_N12166,18,12166,0.03744402900338173,0.07076369225978851,0.07076369225978851
L20_N7200,20,7200,0.052633367478847504,0.07065548002719879,0.07065548002719879
L20_N4240,20,4240,-0.07950409501791,-0.07036495953798294,0.07036495953798294
L20_N11182,20,11182,-0.06947869062423706,-0.07011639326810837,0.07011639326810837
L19_N428,19,428,-0.042704395949840546,-0.07001961767673492,0.07001961767673492
