layer,head,group,mean_score,mean_abs,n
3,24,prefix,-0.00016450057078714052,0.0016953175011224174,80
3,25,prefix,-0.0009834945215441593,0.002051017181393533,80
3,26,prefix,0.00035080801148232863,0.0013216930721011266,80
3,27,prefix,-0.0001875169161330348,0.0011819277388731564,80
3,0,entity,-0.0009786777627112998,0.01143293031921928,80
3,1,entity,0.0041976501206164585,0.031107483988554917,80
3,2,entity,-0.002676016348212329,0.01044443019452217,80
3,3,entity,-0.0025102609232675378,0.018731442476976667,80
3,4,entity,-0.002629738425832784,0.014670923309893169,80
3,5,entity,-0.001327634512878717,0.016928061779057656,80
3,6,entity,0.005129924400398523,0.016134011743980638,80
3,7,entity,-0.007321787572027461,0.08396778322803584,80
3,8,entity,-0.0017665937920980923,0.047598902926318944,80
