neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L28_N14203,True,120,5.03122806549072e-05,0.8428314337132573,0.0015080372492472331,0.04859028194361128,0.0001648505528767904,0.35792841431713657,0.00048683484395345054,0.3763247350529894,-0.00024692018826802587,0.7762447510497901,-0.003902443250020345,0.1917616476704659,0.00019660477216045061,0.8086382723455309,0.002394530177116394,0.3695260947810438,-0.16152124106884,94.2
L28_N1424,False,120,-6.287495295206712e-05,0.7454509098180364,0.0025661150614420575,0.003199360127974405,1.6617774963378863e-05,0.9240151969606079,0.0017989635467529296,0.009598080383923215,-0.00011701583862304711,0.8900219956008798,-0.00529020627339681,0.07238552289542091,0.000179902898768584,0.8218356328734253,0.002723825350403786,0.28894221155768846,,
L29_N10092,True,120,0.00020937919616699217,0.40111977604479104,0.000505224863688151,0.5260947810437913,-1.5993913014729817e-06,0.9942011597680463,0.00017548402150472004,0.7650469906018796,0.0002602169911066691,0.7928414317136573,-0.0033787290255228677,0.27714457108578283,-0.0004695805720984932,0.6016796640671865,0.002873335778713226,0.3323335332933413,-0.4099051356315613,99.8
L29_N10191,True,120,-0.00021153489748636876,0.48210357928414316,0.0015642722447713217,0.07898420315936813,-0.00014865597089131673,0.50249950009998,0.0005478143692016601,0.4003199360127974,-0.0006213009357452393,0.5328934213157368,-0.0029413024584452312,0.3817236552689462,0.0008329058066010476,0.32573485302939414,0.0013772647827863694,0.6390721855628875,0.1556315571069717,93.0
L29_N11308,True,120,0.00024396777153015142,0.33673265346930614,0.00041423638661702475,0.6996600679864027,0.00037559270858764646,0.06978604279144171,7.2479248046875e-05,0.911617676464707,-0.003774213790893555,0.0001999600079984003,-0.0039373000462849935,0.1853629274145171,0.0035301661118865013,0.0001999600079984003,0.0035228556642929714,0.17376524695060988,0.0613683313131332,55.60000000000001
L29_N11909,True,120,-0.00041960477828979477,0.22435512897420515,0.0020704030990600585,0.060587882423515295,-0.00020145773887634278,0.42091581683663265,0.0013054609298706055,0.10137972405518897,-0.0030790021022160845,0.012397520495900819,-0.004177677631378174,0.21835632873425315,0.0034986651812990506,0.0003999200159968006,0.002107209339737892,0.5056988602279544,-0.539964497089386,100.0
L29_N12010,True,120,-3.5276015599568796e-05,0.9232153569286142,0.0004886627197265625,0.5940811837632474,0.0003099918365478516,0.2715456908618276,0.000325171152750651,0.6532693461307738,-0.011632519960403442,0.0001999600079984003,0.00392915407816569,0.2615476904619076,0.011667761920640866,0.0001999600079984003,-0.004417827849586805,0.1749650069986003,-0.1013649925589561,78.8
L29_N13254,True,120,0.0024234672387441,0.0001999600079984003,0.003981669743855794,0.0001999600079984003,0.0020444134871164957,0.0001999600079984003,0.0030458768208821616,0.0001999600079984003,-0.007736831903457642,0.0001999600079984003,-0.008280388514200846,0.023395320935812838,0.005313289724290371,0.0001999600079984003,0.004298550511399905,0.1821635672865427,0.0780054032802581,66.60000000000001
L29_N13925,True,120,-0.00041200121243794755,0.07258548290341932,-2.3317337036132812e-05,0.9786042791441711,-0.00017165939013163246,0.26754649070185965,-2.406438191731771e-05,0.9752049590081984,0.0009181390206019081,0.32313537292541494,-0.0002898335456848145,0.9242151569686062,-0.0005061581109960873,0.5562887422515497,0.0003132508446772893,0.910617876424715,-0.0963013768196106,76.8
L29_N6912,False,120,7.09255536397299e-05,0.6996600679864027,0.0012724161148071288,0.11137772445510898,-4.9787759780883746e-05,0.7304539092181563,0.0007788260777791341,0.29214157168566285,0.0005352944135665894,0.44891021795640873,-0.0025244752566019693,0.33673265346930614,-0.0006062272315224013,0.35852829434113176,0.0012520502010981243,0.6076784643071386,,
