neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L29_N10092,29,10092,ambiguity,amb_0082,0.37876126170158386,0.3868558406829834,0.008094578981399536,0.9446530342102051,0.9434316158294678,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0083,0.5373123288154602,0.538173496723175,0.0008611679077148438,0.8117288947105408,0.811638355255127,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0084,0.6286208629608154,0.5758408904075623,-0.052779972553253174,0.8801002502441406,0.892626941204071,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0085,2.0420470237731934,2.047858953475952,0.005811929702758789,0.518150269985199,0.5174468159675598,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0086,0.6750121712684631,0.7122549414634705,0.037242770195007324,0.8043025135993958,0.784974217414856,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0087,0.851153552532196,0.8445714116096497,-0.006582140922546387,0.7674943208694458,0.7691566944122314,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0088,1.200850248336792,1.2183804512023926,0.017530202865600586,0.773237943649292,0.7700201272964478,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0089,1.6550757884979248,1.6492878198623657,-0.005787968635559082,0.405337393283844,0.4075174331665039,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0090,2.5261993408203125,2.480661392211914,-0.04553794860839844,0.30030083656311035,0.32514694333076477,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0091,0.48743361234664917,0.4926473796367645,0.0052137672901153564,0.9123684167861938,0.9116729497909546,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0092,0.43654268980026245,0.4224206507205963,-0.014122039079666138,0.9046975374221802,0.9065918922424316,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0093,0.8581055998802185,0.8110623955726624,-0.04704320430755615,0.8134912848472595,0.8276031017303467,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0094,1.5484428405761719,1.5536632537841797,0.0052204132080078125,0.4460310637950897,0.431167870759964,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0095,1.6305668354034424,1.6562422513961792,0.025675415992736816,0.47868046164512634,0.47125443816185,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0096,0.8040999174118042,0.7970981597900391,-0.007001757621765137,0.8214221000671387,0.8276141881942749,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0097,1.4502954483032227,1.4808692932128906,0.03057384490966797,0.7380348443984985,0.7327851057052612,0.1435546875,held_out
