layer,head,group,mean_score,mean_abs,n
1,26,suffix,-0.0012151911416367512,0.015517178976824652,80
1,27,suffix,-0.00017530778754917264,0.004132001238531302,80
1,28,suffix,0.005064440099522472,0.02188267278470448,80
1,29,suffix,-1.740543129926664e-05,0.004663996842373308,80
1,30,suffix,0.0028772059684342823,0.010270373849743919,80
1,31,suffix,-0.004632355348076089,0.012898205524470541,80
2,0,prefix,-2.4795211271566586e-05,2.4795211271566586e-05,80
2,1,prefix,-3.480024474811216e-07,1.8147172352200868e-05,80
2,2,prefix,2.0193032298720937e-06,4.490473412488427e-06,80
2,3,prefix,-8.695026332361522e-06,8.695026332361522e-06,80
2,4,prefix,-4.360321695457969e-05,5.959750037618505e-05,80
2,5,prefix,1.8286874501427518e-05,1.8286874501427518e-05,80
2,6,prefix,-1.0752757293630567e-05,1.6234665849879093e-05,80
2,7,prefix,7.628446837770753e-06,6.36312433925923e-05,80
2,8,prefix,-1.4688642670535046e-05,1.6736550685436667e-05,80
2,9,prefix,-4.108724700415678e-05,0.00016943822250539142,80
2,10,prefix,-2.4561907482478774e-05,2.4561907482478774e-05,80
2,11,prefix,-8.295631493524525e-05,8.295631493524525e-05,80
2,12,prefix,-6.461893590881118e-06,1.1356835955211864e-05,80
2,13,prefix,1.5494974749685753e-05,5.730801237575633e-05,80
2,14,prefix,7.762337730810031e-07,4.5495440048171075e-06,80
2,15,prefix,1.1424150093830576e-05,1.1424150093830576e-05,80
2,16,prefix,-9.467672584833054e-05,9.514801861314482e-05,80
2,17,prefix,-2.9702719609758786e-05,7.187347192711968e-05,80
2,18,prefix,-6.875339488487953e-06,2.1109853230427687e-05,80
2,19,prefix,6.409168577192759e-06,1.8564576271273837e-05,80
2,20,prefix,5.359000084581567e-06,5.359000084581567e-06,80
2,21,prefix,-3.371466007706658e-07,1.520730101844947e-06,80
2,22,prefix,3.051179324131681e-06,3.493610462612651e-06,80
2,23,prefix,4.528154937588624e-06,4.528154937588624e-06,80
2,24,prefix,-1.3168142447739229e-05,4.620768025915822e-05,80
2,25,prefix,8.810159360095326e-06,1.424879524982714e-05,80
2,26,prefix,-1.608018548040491e-05,2.4219726799401543e-05,80
2,27,prefix,-2.032922143939686e-05,2.292637473715331e-05,80
2,28,prefix,-1.1017771588228697e-05,2.4254759919983827e-05,80
2,29,prefix,5.146498125441212e-06,1.7305286047530898e-05,80
2,30,prefix,3.6989999614434055e-06,2.2158614746103923e-05,80
2,31,prefix,-1.634285421516779e-05,6.630466551484914e-05,80
2,0,entity,0.007291873956091877,0.02798889560672251,80
2,1,entity,0.0022299399526673367,0.01779377069833572,80
2,2,entity,-0.03253285081955255,0.16265402172793983,80
2,3,entity,0.018948621630897833,0.036032895852895305,80
2,4,entity,0.021301461672555887,0.05035211643771618,80
2,5,entity,-0.0013280754428706132,0.09333649767650058,80
2,6,entity,-5.903041746933013e-05,0.04935966312477831,80
2,7,entity,0.02390241473040078,0.11409558364830445,80
2,8,entity,-0.04479144355864264,0.15137687412789091,80
2,9,entity,0.014505559896497289,0.3569528683212411,80
2,10,entity,0.00797799990978092,0.05626248114858754,80
2,11,entity,-0.01093756234004104,0.06499586662430375,80
2,12,entity,-0.0007428231571338983,0.0048630019127358535,80
2,13,entity,-0.00045163956747273915,0.020647621571697528,80
2,14,entity,-0.0006344688309582125,0.01028371345173582,80
2,15,entity,0.002365118686793721,0.02263915092444222,80
2,16,entity,-0.005561251573817571,0.01932102047212538,80
2,17,entity,0.025910609988932264,0.11709974395271275,80
